timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-05-11 13:40:00+00:00,QQQ_^NDX,HOLD,0.32417074326356055,0,0.0,0.0,0.0,0.0001322139809709738,1.0,0.2669980542441198,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:40:00+00:00,2026-05-11 13:40:00+00:00
2026-05-11 13:40:00+00:00,BNKE.L_^STOXX50E,HOLD,0.24754901692413253,0,0.0,0.0,0.0,0.00024560091912016995,0.0012353123634847004,0.5514499380379299,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:40:00+00:00,2026-05-11 13:40:00+00:00
2026-05-11 13:45:00+00:00,QQQ_^NDX,HOLD,0.3474368904146686,0,0.0,0.0,0.0,0.00013420470966826848,1.0,0.34233995730637473,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:45:00+00:00,2026-05-11 13:45:00+00:00
2026-05-11 13:45:00+00:00,URTH_ACWI,HOLD,0.22884088537284944,0,0.0,0.0,0.0,0.00023347254189115302,0.06047523818191528,0.4630721903536068,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:45:00+00:00,2026-05-11 13:45:00+00:00
2026-05-11 13:45:00+00:00,SPY_^GSPC,HOLD,0.3471314582934865,0,0.0,0.0,0.0,7.232775982537287e-05,1.0,0.4100740167278741,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:45:00+00:00,2026-05-11 13:45:00+00:00
2026-05-11 13:50:00+00:00,SPY_^GSPC,HOLD,0.3282650091327939,0,0.0,0.0,0.0,8.490043125682537e-05,1.0,0.3332162179350626,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:50:00+00:00,2026-05-11 13:50:00+00:00
2026-05-11 13:50:00+00:00,URTH_ACWI,HOLD,0.27163163999811335,0,0.0,0.0,0.0,0.0002799923857145956,0.06122724703475952,0.5535179845098765,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:50:00+00:00,2026-05-11 13:50:00+00:00
2026-05-11 13:50:00+00:00,QQQ_^NDX,HOLD,0.37279716312967326,0,0.0,0.0,0.0,0.00013685334070280994,1.0,0.423931276318011,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:50:00+00:00,2026-05-11 13:50:00+00:00
2026-05-11 13:55:00+00:00,BNK.PA_^FCHI,HOLD,0.2595478426525686,0,0.0,0.0,0.0,0.00026108879073524354,0.0007992864502970378,0.5745279615025377,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:55:00+00:00,2026-05-11 13:55:00+00:00
2026-05-11 13:55:00+00:00,QQQ_^NDX,HOLD,0.3748523877127682,0,0.0,0.0,0.0,0.00014232776837513984,1.0,0.4246993275146274,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:55:00+00:00,2026-05-11 13:55:00+00:00
2026-05-11 13:55:00+00:00,URTH_ACWI,HOLD,0.2490592794297209,0,0.0,0.0,0.0,0.00026734214900286924,0.06935318011245728,0.4869153124653546,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:55:00+00:00,2026-05-11 13:55:00+00:00
