timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-02-18 00:00:00+00:00,URTH_ACWI,HOLD,0.697214740337659,0,0.0,0.0,0.0,0.0010863385806526079,1.0,0.4503396004004102,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-18 00:00:00+00:00,2026-02-18 00:00:00+00:00
2026-02-19 00:00:00+00:00,EUFN_^STOXX,CREATE,0.8600000000000001,23087,860000.0000000001,6944.778053267545,80.75323317752958,0.008575323317752959,1.0,0.5333333333333333,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.53, liquidity score 1.00, and confidence 0.86.",True,False,-1549.653442358202,-18.01922607393258,-0.13529314429086295,2026-02-20 00:00:00+00:00,2026-03-02 00:00:00+00:00
2026-02-19 00:00:00+00:00,ESE.PA_^GSPC,CREATE,0.7185068161827253,24384,718506.8161827252,3435.5823823694573,47.815585113332396,0.00528155851133324,0.17586741424695967,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.18, and confidence 0.72.",True,False,-2333.7390794126786,-32.48040278603536,-0.5438635767288728,2026-02-20 00:00:00+00:00,2026-03-02 00:00:00+00:00
2026-02-19 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7592603812727102,12343,759260.3812727103,6297.487877096475,82.94240068921165,0.008794240068921166,0.3796352396968842,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.38, and confidence 0.76.",True,False,-7742.387019102581,-101.9727515101526,-14.996496549699827,2026-02-20 00:00:00+00:00,2026-03-02 00:00:00+00:00
2026-02-19 00:00:00+00:00,URTH_ACWI,HOLD,0.6985214102304766,0,0.0,0.0,0.0,0.001099403811869208,1.0,0.44017824313580234,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00
2026-02-19 00:00:00+00:00,SPY_^GSPC,HOLD,0.49019573735462324,0,0.0,0.0,0.0,0.00035449218648457825,1.0,0.5734389173103237,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00
2026-02-19 00:00:00+00:00,BNKE.L_^STOXX50E,CREATE,0.7265883515012818,2536,726588.3515012817,5938.759920221632,81.73486277272305,0.008673486277272303,0.216275090839742,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.22, and confidence 0.73.",True,False,-8161.591897682688,-112.32759073028286,-3.3772921862201692,2026-02-20 00:00:00+00:00,2026-03-02 00:00:00+00:00
2026-02-19 00:00:00+00:00,QQQ_^NDX,HOLD,0.47543761275017427,0,0.0,0.0,0.0,0.00039066354908635475,1.0,0.48405476573796447,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00
2026-02-19 00:00:00+00:00,FEZ_^STOXX50E,CREATE,0.8833333333333333,13052,883333.3333333333,4063.334009222653,46.00000765157721,0.0051000007651577205,1.0,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 1.00, and confidence 0.88.",True,False,-2876.0091822017075,-32.55859451549103,-1.581535006673003,2026-02-20 00:00:00+00:00,2026-03-02 00:00:00+00:00
2026-02-20 00:00:00+00:00,QQQ_^NDX,HOLD,0.4874829044217507,0,0.0,0.0,0.0,0.000361766543660913,1.0,0.556313521782599,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00
